X,Y,Z
454529.29,6504972.24,0.159999999999997
454529.5,6504973.08,0.170000000000002
454529.69,6504973.81,0.149999999999999
454530.11,6504975.45,0.200000000000003
454530.93,6504978.61,0.119999999999997
454531.15,6504979.45,0.229999999999997
454531.34,6504980.19,0.130000000000003
454531.55,6504981.02,0.140000000000001
454531.76,6504981.83,0.18
454531.95,6504982.58,0.229999999999997
454532.17,6504983.43,0.18
454532.57,6504984.97,0.140000000000001
454532.77,6504985.76,0.0200000000000031
454533.18,6504987.34,-0.0399999999999991
454533.58,6504988.89,0.0200000000000031
454533.8,6504989.74,0.0399999999999991
454534.0,6504990.51,0.0300000000000011
454534.41,6504992.15,0.100000000000001
454534.83,6504993.74,0.0499999999999972
454535.03,6504994.51,0.119999999999997
454535.44,6504996.14,0.100000000000001
454535.64,6504996.89,0.149999999999999
454535.85,6504997.7,0.0899999999999963
454536.06,6504998.52,0.159999999999997
454536.25,6504999.26,0.149999999999999
454621.26,6504999.67,0.100000000000001
454621.44,6504998.94,0.170000000000002
454621.64,6504998.11,0.130000000000003
454621.84,6504997.3,0.0700000000000003
454622.22,6504995.7,0.219999999999999
454622.41,6504994.94,0.149999999999999
454622.6,6504994.15,0.109999999999999
454622.81,6504993.3,0.18
454622.99,6504992.56,0.130000000000003
454623.19,6504991.71,0.159999999999997
454623.39,6504990.9,0.189999999999998
454623.57,6504990.13,0.200000000000003
454623.77,6504989.3,0.100000000000001
454623.96,6504988.53,0.159999999999997
454624.16,6504987.71,0.119999999999997
454624.55,6504986.11,0.100000000000001
454624.76,6504985.26,0.0799999999999983
454624.95,6504984.47,0.0600000000000023
454505.36,6504875.34,0.0700000000000003
454506.19,6504878.57,0
454506.6,6504880.15,0.109999999999999
454507.02,6504881.76,0.140000000000001
454507.22,6504882.55,0.149999999999999
454507.43,6504883.39,0.109999999999999
454507.62,6504884.13,0.109999999999999
454508.05,6504885.78,0.18
454508.25,6504886.55,0.140000000000001
454508.47,6504887.4,0.109999999999999
454508.66,6504888.15,0.0799999999999983
454509.08,6504889.77,0.119999999999997
454509.5,6504891.41,0.219999999999999
454509.91,6504893.0,0.159999999999997
454510.12,6504893.82,0.0499999999999972
454510.32,6504894.56,0.0600000000000023
454510.73,6504896.2,0.130000000000003
454510.94,6504896.97,0.100000000000001
454511.16,6504897.84,0.100000000000001
454511.98,6504901.02,0.0499999999999972
454512.39,6504902.62,0.109999999999999
454513.22,6504905.84,0.289999999999999
454513.62,6504907.4,0.259999999999998
454513.84,6504908.24,0.200000000000003
454514.04,6504909.0,0.25
454515.07,6504913.02,0.189999999999998
454515.27,6504913.81,0.229999999999997
454515.68,6504915.4,0.240000000000002
454515.89,6504916.21,0.130000000000003
454516.11,6504917.05,0.170000000000002
454516.31,6504917.82,0.170000000000002
454516.52,6504918.66,0.159999999999997
454516.72,6504919.42,0.109999999999999
454516.92,6504920.2,0.0399999999999991
454517.13,6504921.03,0.0899999999999963
454517.33,6504921.79,0.0700000000000003
454517.55,6504922.63,0.0499999999999972
454517.95,6504924.19,0.0899999999999963
454518.17,6504925.03,0
454518.99,6504928.21,0.210000000000001
454519.4,6504929.83,0.149999999999999
454519.6,6504930.61,0.210000000000001
454520.01,6504932.18,0.240000000000002
454520.22,6504933.01,0.189999999999998
454520.43,6504933.82,0.229999999999997
454520.62,6504934.55,0.189999999999998
454520.84,6504935.4,0.189999999999998
454521.24,6504936.97,0.18
454521.46,6504937.84,0.170000000000002
454521.66,6504938.58,0.240000000000002
454521.87,6504939.41,0.270000000000003
454522.07,6504940.19,0.0600000000000023
454522.28,6504940.99,0.240000000000002
454522.69,6504942.6,0.140000000000001
454522.9,6504943.41,0.25
454523.11,6504944.21,0.200000000000003
454523.3,6504944.96,0.140000000000001
454523.72,6504946.6,0.170000000000002
454524.14,6504948.2,0.210000000000001
454524.33,6504948.96,0.140000000000001
454524.54,6504949.78,0.140000000000001
454524.76,6504950.62,0.18
454525.17,6504952.23,0.240000000000002
454525.37,6504952.99,0.18
454525.57,6504953.78,0.270000000000003
454525.79,6504954.61,0.159999999999997
454525.97,6504955.33,0.229999999999997
454526.18,6504956.16,0.149999999999999
454526.59,6504957.72,0.270000000000003
454527.0,6504959.32,0.170000000000002
454527.41,6504960.93,0.100000000000001
454527.61,6504961.7,0.189999999999998
454528.02,6504963.3,0.100000000000001
454528.23,6504964.09,0.210000000000001
454528.64,6504965.69,0.149999999999999
454528.85,6504966.52,0.119999999999997
454529.06,6504967.33,0.0799999999999983
454529.26,6504968.1,0.0799999999999983
454529.48,6504968.93,0.100000000000001
454529.88,6504970.48,0.189999999999998
454530.09,6504971.32,0.100000000000001
454530.5,6504972.89,0.219999999999999
454530.71,6504973.71,0.18
454530.9,6504974.47,0.109999999999999
454531.32,6504976.07,0.159999999999997
454531.53,6504976.89,0.130000000000003
454532.15,6504979.29,0.189999999999998
454532.34,6504980.06,0.18
454532.54,6504980.82,0.159999999999997
454532.76,6504981.67,0.210000000000001
454532.95,6504982.42,0.170000000000002
454533.16,6504983.24,0.200000000000003
454533.36,6504984.02,0.100000000000001
454534.18,6504987.2,0.119999999999997
454534.58,6504988.76,0.0700000000000003
454534.8,6504989.59,0.0600000000000023
454535.01,6504990.39,0.0600000000000023
454535.43,6504992.03,0.109999999999999
454535.63,6504992.81,0.100000000000001
454536.04,6504994.41,0.159999999999997
454536.85,6504997.54,0.140000000000001
454622.4,6504999.68,0.149999999999999
454622.98,6504997.3,0.189999999999998
454623.17,6504996.47,0.159999999999997
454623.56,6504994.9,0.119999999999997
454623.75,6504994.09,0.0799999999999983
454623.95,6504993.27,0.149999999999999
454624.15,6504992.47,0.159999999999997
454624.35,6504991.64,0.0799999999999983
454624.54,6504990.85,0.100000000000001
454624.74,6504990.03,0.0700000000000003
454506.48,6504875.91,0.0899999999999963
454507.1,6504878.28,0.149999999999999
454507.51,6504879.89,0.0700000000000003
454507.71,6504880.66,0.0499999999999972
454507.92,6504881.47,0.100000000000001
454508.13,6504882.3,0.119999999999997
454508.55,6504883.91,0.140000000000001
454508.95,6504885.47,0.119999999999997
454509.99,6504889.51,0.100000000000001
454510.41,6504891.14,0.0799999999999983
454510.61,6504891.91,0.100000000000001
454510.82,6504892.73,0.0600000000000023
454511.02,6504893.52,0.0899999999999963
454511.23,6504894.34,0.210000000000001
454511.45,6504895.16,0.18
454511.65,6504895.94,0.130000000000003
454511.87,6504896.78,0.140000000000001
454512.68,6504899.96,0.219999999999999
454512.89,6504900.77,0.25
454513.29,6504902.32,0.170000000000002
454513.71,6504903.94,0.159999999999997
454513.91,6504904.73,0.159999999999997
454514.13,6504905.56,0.210000000000001
454514.32,6504906.32,0.149999999999999
454514.53,6504907.14,0.119999999999997
454514.74,6504907.95,0.189999999999998
454514.95,6504908.76,0.189999999999998
454515.56,6504911.13,0.159999999999997
454515.98,6504912.74,0.170000000000002
454516.4,6504914.38,0.18
454516.6,6504915.16,0.219999999999999
454516.81,6504915.98,0.229999999999997
454517.01,6504916.75,0.270000000000003
454517.22,6504917.56,0.170000000000002
454517.62,6504919.13,0.130000000000003
454517.85,6504919.99,0.140000000000001
454518.05,6504920.78,0.159999999999997
454518.26,6504921.58,0.170000000000002
454518.47,6504922.4,0.219999999999999
454518.67,6504923.17,0.189999999999998
454518.88,6504923.99,0.170000000000002
454519.08,6504924.78,0.0799999999999983
454519.5,6504926.4,0.159999999999997
454520.3,6504929.53,0.210000000000001
454520.52,6504930.35,0.18
454520.92,6504931.93,0.170000000000002
454521.34,6504933.52,0.189999999999998
454521.54,6504934.34,0.149999999999999
454521.75,6504935.15,0.210000000000001
454521.95,6504935.91,0.170000000000002
454522.17,6504936.77,0.210000000000001
454522.79,6504939.17,0.159999999999997
454522.99,6504939.93,0.119999999999997
454523.4,6504941.52,0.140000000000001
454523.6,6504942.33,0.140000000000001
454524.02,6504943.92,0.189999999999998
454524.22,6504944.73,0.119999999999997
454524.44,6504945.56,0.130000000000003
454524.64,6504946.34,0.170000000000002
454524.85,6504947.15,0.159999999999997
454525.25,6504948.73,0.18
454525.47,6504949.56,0.18
454525.87,6504951.13,0.130000000000003
454526.08,6504951.92,0.0499999999999972
454526.49,6504953.5,0.0300000000000011
454527.11,6504955.91,0.100000000000001
454527.51,6504957.48,0.0499999999999972
454527.92,6504959.07,0.140000000000001
454528.13,6504959.9,0.310000000000002
454528.33,6504960.66,0.159999999999997
454528.75,6504962.3,0.219999999999999
454529.37,6504964.68,0.240000000000002
454529.78,6504966.29,0.280000000000001
454530.19,6504967.89,0.299999999999997
454530.6,6504969.44,0.149999999999999
454531.01,6504971.06,0.140000000000001
454531.21,6504971.84,0.0899999999999963
454531.43,6504972.68,0.18
454531.84,6504974.26,0.159999999999997
454532.04,6504975.04,0.130000000000003
454532.64,6504977.39,0.0700000000000003
454533.06,6504979.01,0.109999999999999
454533.26,6504979.77,0.0700000000000003
454533.47,6504980.59,0.0499999999999972
454533.67,6504981.38,0.18
454533.87,6504982.16,0.0700000000000003
454534.08,6504982.99,0.0799999999999983
454534.28,6504983.76,0.0799999999999983
454534.49,6504984.55,0.00999999999999801
454534.9,6504986.16,0.159999999999997
454535.12,6504986.99,0.170000000000002
454535.53,6504988.57,0.109999999999999
454535.73,6504989.37,0.159999999999997
454535.93,6504990.13,0.0700000000000003
454536.14,6504990.95,0.149999999999999
454536.34,6504991.73,0.109999999999999
454536.54,6504992.53,0.119999999999997
454536.76,6504993.36,0.25
454536.95,6504994.11,0.100000000000001
454537.38,6504995.76,0.0799999999999983
454537.57,6504996.53,0.170000000000002
454537.79,6504997.36,0.119999999999997
454538.19,6504998.93,0.200000000000003
454538.4,6504999.75,0.219999999999999
454623.49,6504999.46,0.140000000000001
454623.87,6504997.91,0.18
454624.47,6504995.44,0.100000000000001
454624.85,6504993.88,0.140000000000001
454507.24,6504875.42,0.149999999999999
454507.65,6504877.01,0.100000000000001
454507.87,6504877.84,0.159999999999997
454508.07,6504878.63,0.140000000000001
454508.28,6504879.44,0.18
454508.9,6504881.84,0.140000000000001
454509.1,6504882.65,0.100000000000001
454509.31,6504883.45,0.119999999999997
454509.53,6504884.3,0.0799999999999983
454509.73,6504885.08,0.149999999999999
454509.94,6504885.88,0.149999999999999
454510.14,6504886.68,0.0700000000000003
454510.55,6504888.27,0.0700000000000003
454510.96,6504889.86,0.119999999999997
454511.38,6504891.49,0.18
454512.62,6504896.3,0.140000000000001
454513.03,6504897.89,0.219999999999999
454513.24,6504898.69,0.149999999999999
454513.64,6504900.27,0.229999999999997
454513.86,6504901.1,0.119999999999997
454514.06,6504901.88,0.189999999999998
454514.27,6504902.69,0.310000000000002
454514.67,6504904.27,0.18
454514.89,6504905.11,0.200000000000003
454515.09,6504905.9,0.189999999999998
454515.29,6504906.67,0.140000000000001
454515.71,6504908.29,0.119999999999997
454516.14,6504909.96,0.25
454516.33,6504910.71,0.18
454516.74,6504912.31,0.259999999999998
454516.95,6504913.1,0.130000000000003
454517.16,6504913.93,0.0700000000000003
454517.35,6504914.68,0.170000000000002
454517.58,6504915.52,0.130000000000003
454517.78,6504916.32,0.0700000000000003
454518.2,6504917.94,0.18
454518.4,6504918.74,0.159999999999997
454518.6,6504919.51,0.149999999999999
454519.01,6504921.1,0.140000000000001
454519.42,6504922.7,0.140000000000001
454519.62,6504923.48,0.189999999999998
454519.84,6504924.32,0.259999999999998
454520.03,6504925.07,0.18
454520.65,6504927.46,0.189999999999998
454520.86,6504928.29,0.149999999999999
454521.07,6504929.08,0.159999999999997
454521.27,6504929.88,0.130000000000003
454521.48,6504930.68,0.159999999999997
454521.68,6504931.47,0.159999999999997
454521.89,6504932.29,0.109999999999999
454522.31,6504933.89,0.149999999999999
454522.52,6504934.72,0.0700000000000003
454523.13,6504937.08,0.0899999999999963
454523.75,6504939.48,0.240000000000002
454524.37,6504941.88,0.18
454524.58,6504942.7,0.149999999999999
454525.2,6504945.12,0.130000000000003
454525.6,6504946.65,0.109999999999999
454525.81,6504947.47,0.0700000000000003
454526.21,6504949.04,0.0700000000000003
454526.42,6504949.84,0.0399999999999991
454526.61,6504950.61,0.0200000000000031
454526.83,6504951.44,0.0399999999999991
454527.24,6504953.03,0.0200000000000031
454527.64,6504954.59,-0.0600000000000023
454527.85,6504955.41,0
454528.06,6504956.22,0.0899999999999963
454528.26,6504957.0,0.0300000000000011
454528.68,6504958.62,0.100000000000001
454529.1,6504960.24,0.140000000000001
454530.54,6504965.84,0.259999999999998
454531.35,6504969.0,0.170000000000002
454531.77,6504970.6,0.18
454531.96,6504971.36,0.109999999999999
454532.37,6504972.95,0.0700000000000003
454532.58,6504973.76,0.210000000000001
454532.79,6504974.57,0.130000000000003
454533.19,6504976.14,0.240000000000002
454533.4,6504976.93,0.100000000000001
454533.6,6504977.71,0.0899999999999963
454533.81,6504978.55,0.109999999999999
454534.01,6504979.31,0.0899999999999963
454534.21,6504980.08,0.119999999999997
454534.43,6504980.92,0.0499999999999972
454534.63,6504981.71,0.109999999999999
454535.04,6504983.32,0.00999999999999801
454535.46,6504984.92,0.0700000000000003
454535.86,6504986.48,0.149999999999999
454536.07,6504987.31,0.109999999999999
454536.27,6504988.08,0.119999999999997
454536.68,6504989.69,0.0899999999999963
454537.1,6504991.33,0.200000000000003
454537.3,6504992.07,0.119999999999997
454537.71,6504993.67,0.140000000000001
454537.91,6504994.45,0.159999999999997
454538.13,6504995.28,0.130000000000003
454538.32,6504996.03,0.119999999999997
454538.52,6504996.83,0.140000000000001
454538.73,6504997.65,0.100000000000001
454539.14,6504999.22,0.189999999999998
454624.17,6504999.78,0.18
454624.36,6504998.99,0.0899999999999963
454624.56,6504998.17,0.100000000000001
454624.75,6504997.38,0.0399999999999991
454624.94,6504996.59,0.0499999999999972
454508.04,6504875.1,0.229999999999997
454508.24,6504875.88,0.18
454508.45,6504876.7,0.140000000000001
454508.66,6504877.48,0.100000000000001
454509.08,6504879.14,0.149999999999999
454509.28,6504879.89,0.100000000000001
454509.49,6504880.74,0.0799999999999983
454509.71,6504881.56,0.170000000000002
454509.9,6504882.31,0.149999999999999
454510.12,6504883.15,0.159999999999997
454510.31,6504883.91,0.18
454510.52,6504884.74,0.219999999999999
454510.93,6504886.33,0.189999999999998
454511.15,6504887.17,0.219999999999999
454511.36,6504887.97,0.159999999999997
454511.78,6504889.59,0.200000000000003
454512.19,6504891.18,0.170000000000002
454512.59,6504892.75,0.149999999999999
454513.0,6504894.34,0.0700000000000003
454513.43,6504895.99,0.189999999999998
454513.83,6504897.56,0.240000000000002
454514.03,6504898.36,0.18
454514.23,6504899.13,0.140000000000001
454514.65,6504900.75,0.140000000000001
454514.86,6504901.56,0.189999999999998
454515.27,6504903.12,0.210000000000001
454515.69,6504904.78,0.140000000000001
454516.11,6504906.42,0.189999999999998
454516.51,6504907.97,0.0799999999999983
454516.72,6504908.78,0.159999999999997
454517.34,6504911.17,0.0799999999999983
454517.76,6504912.81,0.130000000000003
454517.96,6504913.59,0.170000000000002
454518.17,6504914.41,0.130000000000003
454518.57,6504915.96,0.0799999999999983
454518.8,6504916.83,0.130000000000003
454519.2,6504918.39,0.140000000000001
454519.41,6504919.21,0.140000000000001
454519.82,6504920.79,0.170000000000002
454520.22,6504922.33,0.189999999999998
454520.63,6504923.93,0.109999999999999
454520.84,6504924.76,0.109999999999999
454521.24,6504926.32,0.0600000000000023
454521.66,6504927.95,0.0399999999999991
454522.09,6504929.59,0.0499999999999972
454522.5,6504931.21,0.159999999999997
454522.7,6504931.98,0.0499999999999972
454523.12,6504933.6,0.18
454523.31,6504934.35,0.100000000000001
454523.74,6504936.0,0.130000000000003
454523.93,6504936.76,0.130000000000003
454524.14,6504937.58,0
454524.77,6504940.01,0.119999999999997
454524.96,6504940.77,0.119999999999997
454525.38,6504942.39,0.18
454525.57,6504943.12,0.0899999999999963
454525.78,6504943.95,0.0899999999999963
454525.99,6504944.72,0.0799999999999983
454526.4,6504946.35,0.119999999999997
454526.81,6504947.92,0.0300000000000011
454527.01,6504948.71,0.0899999999999963
454527.21,6504949.5,0.0399999999999991
454527.63,6504951.1,0.100000000000001
454528.05,6504952.72,0.0499999999999972
454528.25,6504953.51,0.119999999999997
454528.46,6504954.34,0.0700000000000003
454528.67,6504955.12,0.0700000000000003
454528.87,6504955.91,0.0700000000000003
454529.08,6504956.75,0.149999999999999
454529.69,6504959.11,0.100000000000001
454530.11,6504960.72,0.130000000000003
454530.51,6504962.3,0.0499999999999972
454530.73,6504963.13,0.0300000000000011
454531.34,6504965.5,0.109999999999999
454531.54,6504966.28,0.0399999999999991
454532.36,6504969.47,0.149999999999999
454532.77,6504971.06,0.109999999999999
454533.17,6504972.63,0.170000000000002
454533.39,6504973.44,0.119999999999997
454533.8,6504975.04,0.0700000000000003
454534.19,6504976.58,0.159999999999997
454534.41,6504977.43,0.0399999999999991
454534.61,6504978.2,0.0899999999999963
454534.82,6504979.02,0.0700000000000003
454535.23,6504980.62,0.0399999999999991
454535.84,6504982.97,0.0799999999999983
454536.26,6504984.59,0.140000000000001
454536.67,6504986.21,0.0200000000000031
454536.87,6504986.97,0.130000000000003
454537.09,6504987.81,0.0200000000000031
454537.49,6504989.38,0.0799999999999983
454537.9,6504990.97,0.130000000000003
454538.31,6504992.57,0.18
454538.51,6504993.34,0.219999999999999
454539.13,6504995.72,0.219999999999999
454539.34,6504996.53,0.18
454539.53,6504997.3,0.18
454539.74,6504998.11,0.149999999999999
454539.95,6504998.9,0.109999999999999
454540.15,6504999.69,0.170000000000002
454509.24,6504875.82,0.0600000000000023
454509.66,6504877.46,0.0300000000000011
454510.08,6504879.08,0.0700000000000003
454510.49,6504880.64,0.0899999999999963
454510.7,6504881.49,0.119999999999997
454511.12,6504883.08,0.140000000000001
454511.53,6504884.7,0.189999999999998
454511.74,6504885.52,0.140000000000001
454511.94,6504886.28,0.149999999999999
454512.15,6504887.1,0.130000000000003
454512.36,6504887.92,0.140000000000001
454512.78,6504889.52,0.189999999999998
454513.17,6504891.07,0.229999999999997
454513.39,6504891.91,0.0899999999999963
454513.58,6504892.66,0.170000000000002
454513.8,6504893.48,0.189999999999998
454514.2,6504895.05,0.100000000000001
454514.42,6504895.9,0.109999999999999
454514.62,6504896.67,0.0600000000000023
454514.83,6504897.48,0.140000000000001
454515.03,6504898.28,0.100000000000001
454515.23,6504899.05,0.0200000000000031
454515.46,6504899.91,0.130000000000003
454515.66,6504900.69,0.0300000000000011
454515.86,6504901.48,0.0399999999999991
454516.49,6504903.92,0.130000000000003
454516.69,6504904.7,0.0300000000000011
454517.11,6504906.35,0.109999999999999
454517.52,6504907.92,0.119999999999997
454517.73,6504908.75,0.0399999999999991
454517.93,6504909.5,-0.0200000000000031
454518.54,6504911.88,0.00999999999999801
454519.17,6504914.31,0.0300000000000011
454519.57,6504915.87,0.00999999999999801
454519.78,6504916.71,0.00999999999999801
454520.19,6504918.29,0.0700000000000003
454521.43,6504923.1,0.0300000000000011
454521.64,6504923.89,0.0799999999999983
454521.85,6504924.7,0.100000000000001
454522.06,6504925.55,0.0899999999999963
454522.26,6504926.3,0.100000000000001
454522.47,6504927.12,0.0499999999999972
454522.88,6504928.69,0.109999999999999
454523.09,6504929.51,0.0700000000000003
454523.28,6504930.28,0.100000000000001
454523.5,6504931.1,0.109999999999999
454523.7,6504931.92,0.0499999999999972
454523.9,6504932.68,-0.00999999999999801
454524.32,6504934.3,0.00999999999999801
454524.53,6504935.1,0.130000000000003
454524.74,6504935.93,0.0700000000000003
454524.94,6504936.7,0.119999999999997
454525.15,6504937.51,0.0399999999999991
454525.36,6504938.32,0.0700000000000003
454525.77,6504939.9,0.210000000000001
454525.96,6504940.66,0.0700000000000003
454526.17,6504941.48,0.119999999999997
454526.57,6504943.03,0
454526.79,6504943.87,0.0700000000000003
454526.99,6504944.67,0.0200000000000031
454527.19,6504945.43,-0.00999999999999801
454527.6,6504947.04,0.0600000000000023
454527.81,6504947.83,-0.00999999999999801
454528.22,6504949.43,0.0600000000000023
454528.44,6504950.27,0.00999999999999801
454528.85,6504951.87,0.149999999999999
454529.06,6504952.69,0.200000000000003
454529.26,6504953.45,0.200000000000003
454529.87,6504955.84,0.100000000000001
454530.28,6504957.42,0.0600000000000023
454530.5,6504958.27,0.189999999999998
454530.71,6504959.1,0.140000000000001
454531.12,6504960.68,0.0700000000000003
454531.52,6504962.23,0.109999999999999
454531.73,6504963.06,0.0300000000000011
454532.13,6504964.6,0.0399999999999991
454532.95,6504967.78,0.100000000000001
454533.15,6504968.56,0.0399999999999991
454533.57,6504970.16,0.149999999999999
454533.78,6504970.98,0.0899999999999963
454534.18,6504972.53,0.0499999999999972
454534.39,6504973.38,-0.0200000000000031
454535.21,6504976.55,0.109999999999999
454535.83,6504978.93,0.100000000000001
454536.05,6504979.77,0.18
454536.45,6504981.35,0.109999999999999
454536.66,6504982.17,0.189999999999998
454536.85,6504982.92,0.0899999999999963
454537.47,6504985.32,0.130000000000003
454537.69,6504986.17,0.170000000000002
454538.3,6504988.53,0.140000000000001
454538.5,6504989.28,0.140000000000001
454538.71,6504990.09,0.0899999999999963
454539.11,6504991.66,0.119999999999997
454539.32,6504992.49,0.119999999999997
454539.52,6504993.24,0.170000000000002
454539.73,6504994.07,0.119999999999997
454539.94,6504994.88,0.229999999999997
454540.13,6504995.64,0.119999999999997
454540.54,6504997.22,0.109999999999999
454540.97,6504998.86,0.100000000000001
454541.16,6504999.62,0.149999999999999
454510.31,6504875.91,0.0700000000000003
454510.72,6504877.53,0.0899999999999963
454510.94,6504878.35,0.0700000000000003
454511.35,6504879.95,0.0899999999999963
454511.56,6504880.77,0.0700000000000003
454511.98,6504882.39,0.200000000000003
454512.59,6504884.78,0.0899999999999963
454513.21,6504887.16,0.130000000000003
454513.41,6504887.95,0.140000000000001
454514.44,6504891.94,0.140000000000001
454514.86,6504893.57,0.18
454515.48,6504895.96,0.0899999999999963
454515.69,6504896.78,0.0499999999999972
454516.1,6504898.38,0.100000000000001
454516.51,6504899.96,0.0499999999999972
454516.93,6504901.59,0.0799999999999983
454518.17,6504906.38,0.0399999999999991
454518.58,6504908.0,-0.00999999999999801
454519.61,6504912.0,0.0700000000000003
454519.81,6504912.76,-0.0200000000000031
454520.02,6504913.56,-0.0499999999999972
454520.22,6504914.37,0
454520.43,6504915.14,0.0399999999999991
454520.64,6504915.98,0.0799999999999983
454521.05,6504917.57,0
454521.26,6504918.39,0.0499999999999972
454521.45,6504919.12,0
454521.88,6504920.79,0.130000000000003
454522.5,6504923.2,0.130000000000003
454523.11,6504925.56,0.100000000000001
454523.33,6504926.41,0.109999999999999
454523.54,6504927.2,0.130000000000003
454523.95,6504928.8,0.130000000000003
454524.15,6504929.6,0.18
454524.37,6504930.43,0.130000000000003
454524.57,6504931.21,0.0899999999999963
454524.98,6504932.81,0.0200000000000031
454525.19,6504933.6,0.140000000000001
454525.39,6504934.38,0.0399999999999991
454525.79,6504935.96,0.119999999999997
454526.01,6504936.79,0.240000000000002
454526.21,6504937.59,0.229999999999997
454526.41,6504938.35,0.100000000000001
454526.82,6504939.96,0.210000000000001
454527.03,6504940.74,0.119999999999997
454527.24,6504941.56,0.189999999999998
454527.44,6504942.34,0.0899999999999963
454527.85,6504943.93,0.119999999999997
454528.47,6504946.33,0.109999999999999
454528.68,6504947.16,0.0799999999999983
454529.3,6504949.56,0.149999999999999
454530.12,6504952.73,0.18
454530.33,6504953.55,0.109999999999999
454530.74,6504955.15,0.140000000000001
454530.95,6504955.96,0.0899999999999963
454531.16,6504956.74,0.219999999999999
454531.36,6504957.53,0.109999999999999
454531.57,6504958.36,0.229999999999997
454531.77,6504959.12,0.140000000000001
454531.98,6504959.93,0.0799999999999983
454532.59,6504962.32,0.0899999999999963
454532.78,6504963.07,0.0799999999999983
454533.0,6504963.89,0.119999999999997
454533.2,6504964.67,0.0799999999999983
454533.61,6504966.28,0.0200000000000031
454533.82,6504967.07,0
454534.02,6504967.87,0.0399999999999991
454534.23,6504968.66,0.0799999999999983
454534.43,6504969.46,0.0899999999999963
454534.64,6504970.28,0.109999999999999
454534.85,6504971.07,0
454535.27,6504972.69,0.0300000000000011
454535.46,6504973.43,-0.00999999999999801
454535.67,6504974.25,0.0600000000000023
454535.88,6504975.05,0.00999999999999801
454536.29,6504976.68,0.130000000000003
454536.49,6504977.44,0.0899999999999963
454536.7,6504978.23,0.0200000000000031
454536.91,6504979.08,0.130000000000003
454537.32,6504980.64,0.109999999999999
454537.73,6504982.23,0.18
454537.94,6504983.06,0.119999999999997
454538.34,6504984.62,0.0399999999999991
454538.75,6504986.18,0.159999999999997
454538.96,6504986.99,0.200000000000003
454539.77,6504990.13,0.0700000000000003
454539.98,6504990.97,0.210000000000001
454540.19,6504991.76,0.100000000000001
454540.38,6504992.53,0.140000000000001
454540.6,6504993.35,0.140000000000001
454540.8,6504994.13,0.0799999999999983
454541.22,6504995.76,0.100000000000001
454541.42,6504996.54,0.0700000000000003
454541.63,6504997.36,0.109999999999999
454542.03,6504998.89,0.170000000000002
454542.24,6504999.74,0.149999999999999
454511.75,6504877.39,0.189999999999998
454512.37,6504879.81,0.25
454512.57,6504880.6,0.0799999999999983
454512.99,6504882.19,0.140000000000001
454513.19,6504882.96,0.0399999999999991
454513.61,6504884.59,0.149999999999999
454513.8,6504885.35,0.0899999999999963
454514.02,6504886.18,0.149999999999999
454514.22,6504886.99,0.130000000000003
454514.43,6504887.78,0.149999999999999
454515.05,6504890.17,0.109999999999999
454515.26,6504891.0,0.00999999999999801
454515.67,6504892.62,0.0600000000000023
454516.09,6504894.22,0.149999999999999
454516.3,6504895.03,0.0799999999999983
454516.5,6504895.81,0.140000000000001
454516.7,6504896.6,0.119999999999997
454516.92,6504897.44,0.119999999999997
454517.33,6504899.03,0.119999999999997
454517.53,6504899.82,0.0200000000000031
454517.74,6504900.63,0.159999999999997
454518.15,6504902.23,0.0899999999999963
454518.37,6504903.04,0.0499999999999972
454518.57,6504903.85,0.0499999999999972
454518.77,6504904.61,-0.00999999999999801
454518.98,6504905.44,0.0300000000000011
454519.38,6504907.0,0.0899999999999963
454519.79,6504908.59,0.0399999999999991
454520.01,6504909.41,0.0799999999999983
454520.41,6504910.98,0.00999999999999801
454520.62,6504911.81,0.0700000000000003
454520.83,6504912.6,0.140000000000001
454521.04,6504913.42,0.0700000000000003
454521.44,6504914.99,0.0799999999999983
454521.66,6504915.83,0.0600000000000023
454522.29,6504918.26,0.0899999999999963
454522.9,6504920.63,0.0600000000000023
454523.11,6504921.42,0.130000000000003
454523.53,6504923.05,0.140000000000001
454523.73,6504923.82,0.0399999999999991
454523.94,6504924.67,0.170000000000002
454524.14,6504925.43,0.0399999999999991
454524.76,6504927.82,0.0799999999999983
454525.17,6504929.44,0.18
454525.38,6504930.24,0.140000000000001
454525.78,6504931.8,0.170000000000002
454525.99,6504932.62,0.0600000000000023
454526.2,6504933.41,0.130000000000003
454526.61,6504935.02,0.189999999999998
454526.81,6504935.79,0.18
454527.43,6504938.19,0.130000000000003
454527.65,6504939.02,0.0399999999999991
454527.84,6504939.78,0.130000000000003
454528.04,6504940.58,0.0899999999999963
454528.27,6504941.43,0.119999999999997
454528.46,6504942.18,0.0799999999999983
454528.68,6504943.02,0.0899999999999963
454529.08,6504944.59,0.0700000000000003
454529.29,6504945.41,0.149999999999999
454529.49,6504946.18,0.140000000000001
454529.91,6504947.81,0.149999999999999
454530.11,6504948.57,0.149999999999999
454530.33,6504949.43,0.270000000000003
454530.52,6504950.19,0.170000000000002
454530.94,6504951.81,0.170000000000002
454531.14,6504952.59,0.200000000000003
454531.76,6504954.99,0.259999999999998
454532.17,6504956.57,0.189999999999998
454532.58,6504958.16,0.159999999999997
454532.79,6504958.96,0.289999999999999
454532.99,6504959.75,0.159999999999997
454533.39,6504961.3,0.189999999999998
